mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,label
-437.73224,59.323063,-22.782204,-2.130479,-15.769182,2.4886148,-19.507355,-7.2903237,-8.526867,-15.923271,-11.320789,-0.72747856,-2.1840522,-9.188044,-3.0272262,-4.1549196,-3.231942,2.4342778,0.40760484,-2.790611,2.479447,7.631393,8.021373,8.179804,9.564138,8.467053,2.9268303,0.06541933,-1.4582111,-0.76273555,-1.7357548,1.933308,2.4496515,0.028800411,0.2464358,-0.99323297,0.6410135,2.5966125,2.076695,0.8510027,fearful
-689.4466,73.72594,-20.458006,9.333054,-15.592746,1.2539306,-23.470337,-0.1348858,-11.751246,-20.433075,-1.6748587,-1.5946053,-5.4694705,-10.777597,-11.797699,-4.2004576,-7.5683384,-8.330983,-8.281707,-5.5192556,1.521066,1.4563495,13.498349,14.403627,18.855059,17.933607,8.944052,7.9891872,-1.631597,-5.156543,-4.3784213,0.4128855,1.2758052,-3.134911,-5.025413,-5.7939534,-6.865267,-2.1940794,6.6398807,1.9260027,sad
-537.46515,85.22277,-15.9925,5.8887506,1.0352741,14.648984,-11.859052,-3.9206595,-5.044696,-7.790169,-6.4102325,-6.4592004,6.216224,-1.0010077,-3.554231,2.5646431,-3.588225,-5.0436664,1.6697129,-3.4559157,-9.574533,-2.8635256,-0.4322825,-2.4971313,-4.4542704,-3.9210129,-0.5652014,-3.734323,-4.6791735,-4.8357644,-3.0335164,-2.1627064,-5.282378,-1.9046584,-1.2983469,-2.048216,1.7187134,0.72838,1.2257074,0.47145328,happy
-527.2358,81.07307,-10.232538,5.100929,2.0080795,12.20833,-13.539019,1.586979,-4.144287,-7.076683,-5.2710238,-7.652678,-1.8042084,-5.746263,-4.0901647,0.4209244,-6.5101056,-3.6581726,0.3061885,-5.457771,-5.410243,-1.5056247,-5.4143085,-4.2808924,-3.7428386,-4.992623,-4.8500123,-1.8364211,-4.894754,-5.3356104,-0.69457155,-2.6103237,-5.5268326,-3.6919873,-1.9478443,-4.845695,-3.4713264,1.4825636,-1.3654629,-0.8548595,angry
-377.6627,54.83611,-27.251537,0.44630387,-0.19930564,-2.4142878,-21.837656,-3.709476,-10.341353,-16.497698,-9.677812,-5.821338,-7.2469826,-11.383643,-8.396837,-4.2830954,-8.652896,-4.2364407,-3.9299457,-5.151334,0.7628097,4.0707326,6.286329,8.513087,7.940779,9.081225,5.751169,0.92980576,-2.4791474,-0.6022804,-1.0568638,-0.75432867,1.6561763,0.79275393,-1.2377236,-3.954508,-1.9762629,2.610379,-0.4801934,-1.0607057,angry
-576.87006,66.51989,-31.284021,-0.70671946,-5.346657,-9.739247,-17.193874,1.3386359,-8.906661,-14.495144,-6.3745317,-4.082592,-9.673361,-8.775533,-7.2392654,-5.7492914,0.12179599,-3.624422,-6.198705,-3.9492548,0.786818,3.2531843,7.6238313,10.33574,13.177359,9.988312,6.9073844,5.2630258,-4.8868713,-4.3665476,-3.7234206,-1.0577552,1.7735585,0.1896701,-0.3510177,-6.1436977,-5.167524,0.0004541435,3.0680263,1.7426289,fearful
-626.3543,43.20527,-16.044733,3.6673377,-5.8189807,-3.0626097,-25.675222,5.9177985,-20.404783,-9.883301,-2.8301356,-10.570072,-5.9428015,-9.361057,-10.407191,-4.384297,-5.8868265,-6.3135304,-7.194024,-1.81214,-1.5073936,6.8456397,8.784626,15.570235,15.205928,10.961312,6.1156917,2.565875,-2.5526612,-2.7315955,-2.0643919,1.3603214,-1.3002995,-2.3914568,-2.8447032,-5.5302124,-3.9843786,-3.2384183,-0.47069186,-1.0459397,neutral
-376.146,60.55947,-34.997513,1.2645901,0.022443594,-4.562428,-24.956186,-2.3252943,-9.308258,-15.997354,-9.6249075,-4.200564,-5.6644626,-13.655431,-7.5749264,-4.687499,-11.478032,-2.5023425,-4.5927916,-8.387888,-0.29012322,4.6362443,6.933472,10.046477,9.772994,9.844317,6.079986,0.77116907,-3.385766,-2.162833,-2.336842,0.12269754,2.8220234,0.65722924,0.044931017,-4.046142,-1.797936,3.3345177,0.8835975,-0.7730519,angry
-397.07343,43.33821,-33.98899,4.183791,-13.325742,-8.515767,-16.432957,-7.3221097,-6.7236786,-13.345786,-14.37685,-4.6002054,-3.342462,-6.5871425,-8.708232,-5.4886594,-10.663589,-2.6319306,-5.644617,-11.248922,2.8454287,4.768207,4.7354207,9.234275,12.072648,10.920408,5.578414,0.4296644,-0.2025984,-4.9164114,-3.8297498,1.9315171,2.2029297,2.94116,-2.549137,-4.7376895,-2.6664608,1.2165232,3.9755297,-0.35327533,angry
-392.15582,91.37774,-29.735096,7.811836,-6.114453,9.882581,-13.829663,-9.699031,-9.428209,-6.3750567,-16.152376,-6.520273,6.1059074,-8.441868,-7.1279807,-0.7666076,-5.8901076,-5.8259006,-0.22763819,-3.656546,-8.692645,-4.9916973,-2.5618255,-4.405669,-7.9870315,-6.173469,-5.419546,-5.0874357,-5.8926663,-5.030516,-5.3670564,-3.0170984,-5.010159,-3.6746671,-2.4222276,-3.458324,0.11245215,0.8492557,1.1346717,2.1270738,angry
-612.2619,60.71755,-20.313555,7.456943,-20.116844,-10.95564,-20.621885,-4.7237363,-9.824478,-15.035456,-8.719058,-7.854418,-10.017454,-3.489163,-9.734344,-7.9707875,-1.6208043,-1.3447756,-5.0040965,-3.298349,4.5425487,3.4338362,8.775663,9.65621,12.564595,12.861963,4.92139,4.923933,-0.27066943,-3.8383918,-3.0721269,-0.45759743,1.2139032,-2.252056,-2.4217758,-4.578635,-4.772889,-2.034867,0.48376492,1.2629943,sad
-669.7777,65.21172,-16.789936,6.895804,-12.903763,5.148268,-21.016808,-3.0079508,-10.725504,-15.033402,-1.4371625,-1.9855945,-5.254012,-6.977679,-11.686859,-3.5572937,-4.412287,-6.7957664,-7.9972405,-2.5864396,1.8540198,5.146584,12.998906,13.515651,14.930059,16.60246,6.183041,6.894116,1.2765993,-1.0706836,-2.1174536,0.26436463,0.79860306,-0.5266329,-3.7383173,-2.3760207,-2.8101354,-2.359086,4.6146593,3.5442533,fearful
-400.84402,97.71433,-27.817282,15.362902,-5.9780884,3.9698484,-6.0485888,-6.0663676,-16.716812,-7.9032907,-6.0724893,-15.911813,-3.2625186,-0.20881075,-11.627024,-4.942358,-1.6576579,-7.9367237,-6.6494036,-4.7786326,-5.686798,-5.271746,-0.92843664,-5.6250415,-10.415759,-4.454732,-4.148069,-3.141296,-6.325407,-6.9091077,-3.379574,-5.3246555,-4.7228694,-2.1702893,-0.98015845,0.040981967,-0.7515379,0.48831198,2.2213254,-1.0062636,happy
-496.93008,96.4348,-12.988862,9.643916,-0.0968032,15.4511595,-1.780842,2.100153,-3.1564746,-8.764622,-12.061913,-4.532404,6.251567,-6.5146046,-2.990819,5.1354256,-4.3054447,-7.5290313,1.4128876,2.561666,-7.7937346,-6.8442054,-1.6246018,-3.5299065,-3.0732145,-2.904957,-1.4314855,-4.1865253,-3.5555828,-0.222883,-2.4209578,0.078435265,-3.9800708,-1.4145122,-0.56969494,-6.903118,-1.3998538,-2.436803,-3.7194185,1.7870171,sad
-568.4764,100.866325,-1.354619,3.199645,2.0737689,18.79443,-6.823218,0.4078643,-7.6686425,-6.513883,-7.7720094,-12.250296,-1.5380781,-2.044373,-4.9313807,0.30004665,-5.3778896,-5.6037116,3.518092,-2.2830374,-7.4420056,-5.0804625,-6.605913,-4.578291,-4.676011,-8.490092,-3.802054,-5.9492946,-5.960683,-2.682849,-3.3211043,-2.783037,-6.105244,-1.3416439,-4.177976,-8.13935,-2.9643126,-4.6362967,-1.4040244,-0.4874409,sad
-755.0449,84.415344,9.953268,21.519535,3.969986,11.783703,-11.429285,-3.5414824,-8.678912,-11.183374,-2.5001783,-4.9184203,-6.034404,-5.6422863,-1.7202455,-2.2982762,-10.3993225,-3.6231565,-0.2293216,-9.342833,-6.9555016,-1.5133907,-2.8225543,-8.079542,-5.6392813,-6.1396866,-6.263364,-6.1322355,-7.0842237,-4.6025147,-4.02505,-4.4311466,-6.153785,-4.6084332,-4.5364437,-4.6567173,-4.804951,-4.1296835,-0.018057574,-0.2540659,sad
-568.0677,64.674774,-34.074966,4.9434566,-7.1967616,-8.92891,-22.642069,-1.3567438,-18.159794,-19.810654,-3.511498,-7.0707483,-12.586356,-7.0711217,-15.654015,-4.4202433,-3.4656525,-10.382838,-3.0157924,-3.1700957,-2.0468767,-0.5067872,6.7333083,9.8299265,12.892973,15.052327,12.696607,6.668548,-4.1007524,-6.7235417,-6.8743935,0.9406021,3.4259934,1.2950197,-3.0039558,-8.300001,-5.136318,4.2775793,5.335737,3.5083385,calm
-515.282,91.03921,-12.8179245,11.814456,7.714059,16.667534,-10.307218,-2.0016143,2.8269832,-3.6792777,-10.10274,1.1979363,2.3409667,-3.0644188,-0.4344073,-0.12205502,-2.8508396,0.75554734,2.9187365,-2.5875847,0.35074526,-1.0971193,-2.887504,-0.8404351,-2.9522374,-2.7031667,-0.29508394,0.11848724,-4.5497527,-2.5960371,0.7816977,-0.92970395,-1.7625399,-1.5496463,-1.4340811,-1.1175128,0.4741407,-1.4686972,0.7715785,2.9097521,sad
-456.63226,58.202724,-41.19093,-2.0243964,-2.3571188,-10.752822,-20.548838,5.6285863,-7.3419104,-16.563745,-1.2582926,-3.8180754,-9.213299,-4.441195,-6.7756433,-7.587488,-3.1799328,-5.8920364,-8.530713,-3.35721,-2.6674094,0.5057836,5.3406115,8.024865,13.173778,9.020656,7.1204863,4.352384,-1.9123727,-2.8570719,-4.7720814,0.4082749,2.9200206,1.4630497,-0.011154526,-5.5580516,-5.5466,-0.8836123,3.8640976,3.362535,angry
-704.1525,101.23401,-3.547555,17.197388,4.6539063,7.2588296,-14.559834,-0.91555965,-8.959768,-15.411313,-3.2382662,0.49443024,-5.6937623,-6.3467917,-1.3181033,1.2226893,-9.368193,-3.8194168,-0.80201554,-8.918674,-6.950563,-3.1016698,-4.2499933,-7.797751,-5.449438,-4.123592,-5.702785,-4.286755,-5.683538,-8.053224,-3.1836886,-2.0980878,-6.843906,-4.5882215,-2.709728,-4.9749155,-1.143576,0.6513145,2.0104148,3.2476096,calm
-503.74426,89.16732,-16.312555,6.5242686,3.4070659,11.22572,-9.987168,-11.206797,-0.32522961,-1.441144,-18.559994,-6.601056,7.290292,-5.400043,-7.138423,-0.17971805,-1.919455,-3.6026158,-2.2410994,-2.3211572,-6.623169,-3.9672847,1.301929,-6.396029,-2.6080241,-1.7048703,-7.4014363,-1.3950555,-4.233552,-5.2361445,-2.5430546,-5.255092,-2.7089553,-2.2410347,-4.9149494,-1.4735788,0.77791995,0.36402348,-2.2964282,0.18947333,fearful
-563.0536,57.932613,-34.480057,2.81678,-6.13527,-7.51417,-17.795164,-1.9215807,-13.054068,-15.575737,-6.929227,-3.1785738,-12.100943,-7.9464397,-6.9632473,-7.6138945,0.23490651,-4.413196,-6.7178893,-2.2582316,3.4001238,4.29361,8.587057,13.390667,17.001905,9.733901,7.765634,5.380245,-5.5496135,-3.0647929,-3.252184,1.1474566,1.7735283,0.4999151,0.10808013,-6.66396,-3.737191,0.60722405,3.2876303,2.869979,fearful
-580.672,55.104336,-24.317446,9.70804,-5.96886,2.065589,-19.698805,-0.30071557,-9.251762,-11.923334,0.52870536,-4.6856475,-9.508021,-4.704328,-6.2471657,-3.796738,-2.0581565,-4.294336,-3.4387681,-0.5127927,1.2363797,5.4215903,5.5455775,3.7849493,6.475043,5.4797087,2.3100033,3.364682,1.896087,0.25558728,-1.2364056,-1.5221027,0.7092761,-0.7375308,-0.8525196,-0.39094827,-1.8229719,-0.45703188,-0.2108928,-1.5933751,fearful
-646.3197,53.446117,-15.237241,7.4801354,-10.871265,-7.797288,-19.422733,-12.684037,-7.7272615,-16.064627,-9.0127735,-2.2630682,-10.9177265,-11.099804,-3.4680448,-7.4793806,-6.721682,-1.3227626,-4.8823223,-2.1218474,7.708049,8.905193,8.123087,13.114008,11.758441,8.07398,4.344607,2.1645844,1.9155785,-2.6049495,-2.6062863,0.3304133,-0.85359323,-1.3173187,-2.44364,-3.0390651,-1.6947683,-1.1004148,0.8309705,0.35807294,fearful
-617.05554,62.56995,-18.117157,4.647175,-8.435847,-10.724718,-17.445206,7.35835,-13.3776245,-15.430459,-6.5114517,-4.7347784,-7.266932,-6.7794676,-10.784164,-8.963154,0.24678668,-6.436731,-7.2449875,-5.423732,0.32884207,4.198562,10.161412,13.765537,18.56366,15.04751,10.208009,8.339018,-3.973621,-5.285145,-4.5800776,0.14061683,1.186531,2.3961217,0.08871243,-7.504797,-6.299053,-1.2061733,3.7823572,2.807219,sad
-656.4074,43.893734,-23.246866,8.8039665,-16.154728,-4.895146,-26.657085,-1.6980269,-12.629079,-21.99967,-6.753591,-3.0295122,-12.528861,-6.5035453,-8.75621,-8.47755,-5.3603773,-8.708681,-8.90106,-3.8112035,7.2222157,6.114128,11.180441,19.691938,12.039604,17.236712,5.7286053,3.7753158,1.2738272,-5.048285,-0.53068584,0.48337173,0.07981118,0.20498677,-3.883877,-5.152938,-4.355433,-0.68037313,2.582433,1.5768068,sad
-472.0983,55.836018,-30.74725,0.14782901,-5.6054506,-7.6227045,-22.381517,2.6305575,-11.7481985,-11.096565,0.14559524,-6.525498,-5.1377316,-2.0387414,-4.957359,-6.05144,-2.447087,-3.3800302,-4.836413,-0.640727,-0.24229743,4.272341,2.2229626,3.726471,6.491874,4.806987,3.0515087,2.9882693,0.558738,-1.5612227,-4.0542026,-1.3216004,0.8070086,0.21474029,0.5128413,-1.9482874,-2.7470005,-0.6589419,0.8854754,0.37683377,angry
-608.4218,65.0092,-19.499374,5.6153336,-15.141952,-10.662167,-18.90538,-6.539635,-13.076838,-14.256636,-6.0171685,-9.067087,-11.546508,-2.7366028,-7.9747887,-10.264032,-2.8089,0.13163379,-6.4079347,-4.9567914,3.574064,1.7730154,10.639121,9.717883,11.023741,12.985179,5.6829696,4.2280755,-0.80290586,-3.733413,-3.2968202,-1.7146261,2.1935167,-1.4905257,-3.3802688,-3.5187423,-5.8159018,-2.274684,0.6379189,1.0343096,sad
-713.12006,96.10612,3.1687603,18.194862,3.4483728,9.105551,-1.5519439,-5.467126,-8.100113,-1.2597153,-5.770449,-4.7717338,5.9080005,-2.6852963,-3.6410565,3.4965165,-0.64380044,-4.279912,-0.328974,-1.9614407,-6.2199535,-5.577176,-0.16429502,-0.9605013,-6.0909266,-2.9509273,-1.7851866,-4.3091583,-5.3617387,-2.998797,-1.8835043,-2.793778,-2.2168806,-3.4311972,-2.5950282,-1.6578579,-3.8806205,-2.3065164,-1.6900816,-1.5284503,sad
-574.3178,87.264946,-19.604624,13.131933,4.408643,8.300214,-7.6465516,-2.0835643,-8.403063,-7.0595236,-13.376165,-3.2762773,8.112034,-7.3941054,-5.044496,6.0901866,-1.179029,-5.190188,2.1115832,-0.2097792,-6.040541,-2.8187294,0.45845228,-2.642435,-4.754569,-2.1965258,-1.5362662,-1.0107343,-4.365495,-3.0075343,0.15734583,-2.9630654,-2.3590767,-1.7542193,-1.6888398,-1.4787338,-3.1660426,-0.856249,-0.96693623,-1.9565232,angry
-578.2409,53.538216,-21.78963,12.89359,-22.85828,-1.0312382,-21.868118,-4.751869,-8.136691,-12.278379,-15.728621,-1.4588369,-6.250472,-14.194706,-10.401417,-3.0703561,-6.564753,-5.856151,-4.9888453,-11.727564,2.4032457,7.1390533,12.752799,19.926014,17.807953,18.7118,5.146526,1.3266566,1.8785536,-5.763721,-3.160715,2.7502239,1.5821009,0.6247144,-3.2777653,-3.134315,-2.1778939,-2.0366087,-0.6508929,-1.8668776,neutral
-589.08215,66.13937,-16.766994,7.4758,-1.0086275,1.4945929,-14.635931,-5.280586,-14.483375,-12.517535,-9.748763,3.5375574,-8.261151,-15.94744,-2.7901208,0.0336402,-8.153492,-6.463569,-5.4469056,-3.0999587,0.31553432,1.368757,7.00269,8.783325,10.853823,10.900618,5.577957,4.9521203,0.095250905,-4.62381,-3.8369956,-0.011010879,-1.6761007,0.07409945,-1.3881533,-6.8143277,-6.463796,-1.5230854,0.23255026,0.37547198,angry
-646.80457,100.23585,-10.884498,15.937476,1.6829859,8.293868,-4.3917766,-9.10871,-9.660934,-3.3099868,-11.57378,-6.463718,8.743485,-6.313937,-5.6084337,6.1352077,-2.602577,-3.5830076,-0.3859496,-0.88466156,-7.7184267,-6.113601,0.5534591,-3.0922987,-8.435238,-3.8925316,0.7409107,-5.9106426,-7.102642,-4.4722753,-2.3809571,-4.9406276,-4.0381365,-1.6244404,-3.0663822,-1.5203743,-3.829248,-0.6897542,1.476437,-1.8608489,calm
-707.94006,100.1261,11.246521,16.382034,3.1950984,9.051335,-4.6620073,-9.429693,-9.333629,-8.5221,-5.932381,-5.9016166,-4.6578135,-11.910609,-3.77692,3.601105,-8.857259,-10.101708,-1.4922073,-1.2685453,-3.1808944,-7.578775,-5.381376,-2.4350348,-8.09243,-6.61016,-3.1164298,-7.2970004,-4.3217244,-3.2205424,-5.2601376,-3.7844832,-8.099347,-4.1576147,-3.0294433,-4.940562,-1.3697027,-1.7909797,-0.03123748,-1.3841827,calm
-555.3956,94.097725,-21.743452,15.148052,2.7967708,2.0031407,-8.319249,-8.532845,-12.3359,-5.842097,-4.314328,-11.468597,0.39788592,-1.3688321,-7.4353704,-2.342948,-3.2364485,-6.4055014,-3.197532,-2.4566813,-4.062155,-3.596563,-1.3816028,-4.1437507,-5.229806,-4.328967,-4.4990873,-2.7815945,-5.1832743,-2.8465135,-2.1117148,-4.377171,-2.0514748,-3.7171266,-2.2997289,-3.616262,-5.016267,-1.7442055,-3.7176552,-3.4382706,neutral
-448.8647,87.50594,-23.661911,2.4377837,1.1229925,12.938992,-20.312603,-2.3526456,0.4136768,3.8130538,-10.3001995,-1.8914613,7.3266892,-2.7616172,-4.5086603,6.975382,-3.4988146,-2.8439577,-1.9114128,0.19205907,-4.705385,0.17607677,0.9908269,-2.2035136,-0.9128598,-1.9099665,-3.2386844,-0.35424423,-2.87318,-2.3502607,-1.7468308,-0.22098365,-2.6602476,-2.0779781,-1.0205919,-0.20967221,0.56575525,1.7388831,0.9771485,2.9519143,angry
-631.00653,62.98565,-17.215286,3.6445346,-19.047108,-14.684864,-21.915972,-3.6508749,-14.866765,-16.348202,-9.205494,-9.394765,-9.148763,-3.5812688,-9.710429,-8.164081,-3.925476,0.52145,-5.4993954,-4.280334,3.1365526,3.1948135,9.43805,9.033103,14.9118185,13.05484,4.750276,3.6559293,-1.0110161,-4.016453,-3.8753512,0.40704763,2.357854,-2.24842,-5.398422,-4.633399,-5.7633843,-1.4594527,0.74847555,-1.605396,sad
-571.9732,89.06659,-6.934326,16.313833,6.958763,12.4615345,-14.783644,-3.9336762,-2.4054923,-8.827236,-3.789343,0.83460444,-2.1448069,-4.8200455,-2.097656,4.043512,-4.083342,-3.29679,-0.5689729,-3.630594,-2.8121777,-1.3322852,-3.037332,-3.8370235,-2.7874818,-3.8589947,-3.7667472,-2.752409,-4.742477,-2.6758165,-1.5321839,-1.8629442,-2.5231266,-0.41575468,-0.96279347,-2.8395212,-0.7330312,-0.075313404,0.23862034,0.8221885,angry
-631.34985,95.39247,-3.0684173,10.958629,3.9261882,16.452314,-4.496534,-5.6282015,-5.824779,4.6585774,-12.160391,-15.387154,2.72116,-2.4679606,-5.0293503,0.1858999,1.206845,-5.8376575,-1.3826131,4.7286415,0.5271525,-3.6342745,-0.4168865,1.7224995,-0.7362969,-5.7350545,-3.1668563,0.9794592,-2.1346548,-3.6560636,-3.086372,2.015589,-3.414781,-3.587564,1.1349597,-4.2372603,0.49278244,-0.37004247,-1.2151495,3.1269379,sad
-579.26184,61.24507,-25.633009,4.980743,-7.8605103,-2.1388311,-19.234947,-0.067283265,-13.80903,-17.142237,-8.434871,-8.630843,-9.653997,-7.8669014,-8.650422,-6.922506,-1.92696,-6.081809,-4.388184,1.3263938,-0.56694645,5.105297,7.9044995,7.8085303,11.5339985,10.0139675,7.955116,3.24089,-3.860916,-4.1863236,-4.681314,-0.99267733,0.08427361,-0.38277313,-2.309781,-6.9401593,-5.0304766,0.35817102,2.9770575,2.8885958,fearful
-469.25125,61.576096,-38.360382,0.13578238,-7.291173,-11.067944,-22.455673,6.7624435,-10.848038,-11.068739,1.9605985,-6.5442247,-5.5519958,-1.5813637,-4.0719657,-4.4464107,0.9022021,-0.1009526,-2.0724578,0.35240158,1.4757712,5.138293,1.7961066,7.0399404,8.961101,6.069286,3.8185234,3.0750678,-0.99271786,-2.8232512,-3.052903,1.3868481,1.6602043,0.4699334,-0.14496082,-2.7438962,-1.7315435,-0.61812735,1.0356208,0.102105506,angry
-528.2255,100.67008,-11.264362,4.2647443,-2.921127,13.772852,-8.259695,-20.48865,-5.8645945,-2.4949093,-21.56772,-14.919523,3.8840728,-5.641503,-10.922298,-3.6273801,-3.4233863,-3.9380171,-2.9179792,-0.8210766,-4.4761443,-8.107692,1.4335186,-4.968981,-7.2683444,-0.44819114,-8.283932,-3.3985753,-1.2091408,-5.8716025,-5.3283954,-4.800855,-2.6427176,-4.0718055,-3.6421547,-3.2762277,-1.1039147,3.3593297,-3.7969763,-3.134617,sad
-505.5115,92.1914,-17.238829,16.620983,-2.3081708,11.229899,-3.692941,-5.8165812,-11.129022,-2.339869,-5.823608,-6.9775205,7.5821304,1.0929855,-9.479536,5.433412,1.3573854,-4.678855,2.4583232,-0.007891708,-2.981014,-2.671791,0.61653894,-3.1802537,-5.8490305,-1.6650829,-1.8300858,-1.5803516,-3.871705,-0.5932465,-1.6676458,-2.3823037,0.13992248,-0.8370597,-0.64296037,0.5561357,-0.47099587,2.6652246,1.48282,-0.25967178,calm
-494.99762,60.966858,-18.096443,2.8850374,-5.161812,-3.2705781,-25.323109,-2.7803745,-12.711706,-19.668167,-13.316576,-7.8865414,-2.3660216,-13.343126,-10.317629,-4.378865,-9.287495,-4.3177953,-6.159719,-6.915449,3.1453242,6.273485,14.640514,18.241678,13.566262,18.868809,8.121227,-1.8344358,-0.02097606,-2.8519623,-2.1992452,1.6819569,2.437499,1.1731485,-0.43396962,-6.9659057,-4.042119,1.1970356,-2.23908,-0.76406527,neutral
-575.47864,84.44406,-7.986115,12.245755,5.9625936,11.379044,-7.793259,-0.39493155,2.4876862,-4.7763753,-8.109486,0.85548615,1.6503123,-2.5493023,-0.37558997,-3.123599,-3.78382,0.065198086,1.9074043,-2.2057874,-1.389225,-2.616943,-2.3126576,-1.6148765,-3.4591582,-3.3810198,-1.843242,-1.4039613,-3.6337016,-2.1266584,-0.6119242,-2.0067103,-3.0584996,-1.6667554,-2.0829005,-1.4105186,-0.6066735,-2.0319593,0.8824746,2.182766,sad
-609.4754,79.457344,-8.078944,10.693475,2.672428,8.626799,-11.931993,-1.5502545,-8.132701,-8.596687,-12.594008,-8.676296,-1.2459692,-5.928383,-5.0273294,-1.9122876,-5.1059594,-6.60612,-2.1347516,-2.5436301,-8.741281,-5.763278,-1.4564172,-3.207167,-6.384838,-6.5297694,-3.523919,-2.7050333,-8.946883,-5.452452,-4.026976,-4.50146,-6.0741253,-2.7179234,-3.2148645,-7.1880383,-3.279122,-3.7842171,-2.78783,-0.402221,sad
-638.2048,62.22245,-20.17939,5.893292,-20.633148,-12.132234,-17.834232,-5.8850307,-10.517508,-14.206811,-8.355708,-8.954549,-8.460086,-2.7485743,-9.480032,-9.373696,-2.587696,0.66333175,-7.1276913,-1.9447516,6.765671,4.1646295,9.807661,9.00501,12.897797,10.803911,3.9694812,4.2314396,-1.7956314,-2.9922273,-3.1056228,-0.45593053,1.8495282,-3.0988371,-2.7818456,-4.475233,-4.028375,0.1503304,1.1389433,0.61237246,sad
-557.9655,55.171436,-16.838392,6.0082164,-23.996368,-5.973472,-20.184883,-4.352976,-7.9733763,-16.700066,-18.405928,-5.5983167,-7.2728324,-13.46301,-11.711998,-3.2700942,-3.6076303,-1.2540065,-0.8584337,-8.023348,5.358252,1.5047877,6.639893,15.710353,13.431353,16.92879,7.4452076,6.0746074,0.3662114,-7.816941,-4.7173448,3.5950413,3.0761435,1.6892661,-3.5923228,-3.4215865,1.5315582,1.0564688,5.4129114,-1.2526526,calm
-623.91,96.098885,-4.527618,14.073451,0.563446,11.103227,-7.2267346,-1.9742271,-8.83227,-5.59228,-14.563799,-6.53316,4.000772,-4.852337,-3.3842056,-7.5268736,-10.2823305,-2.2383978,-0.008799477,-7.440201,-7.4915032,-5.158082,-5.398398,-8.445509,-9.357126,-7.245158,-4.2921357,-8.037585,-7.007607,-2.604665,-5.0560975,-6.1382375,-5.989499,-3.4625165,-4.224428,-1.8297393,0.58232284,-0.34253523,1.7064945,-0.18014915,calm
-601.4234,58.20897,-23.971104,0.31202736,-12.287103,-1.2242894,-23.14078,-2.3949888,-12.542945,-17.136396,-11.034378,-3.1127443,-10.306217,-7.5448513,-4.524085,-12.111663,-4.7059546,-1.0999993,-5.7771025,-7.435633,2.7101207,2.300538,1.9536209,10.85599,11.763039,14.31337,8.83472,5.8913536,-0.33822682,-6.930599,-2.3969657,0.7519613,3.9792848,3.482101,-3.4817336,-4.556684,-0.6860397,1.8827983,4.998821,2.8635094,calm
-499.08038,47.160877,-33.753654,6.0173855,-15.199671,-11.673475,-16.167246,-0.47638616,-7.0155807,-18.596403,-3.1876376,-4.6897507,-12.1660385,-2.1811073,-7.057987,-7.518072,-2.7332542,-7.586664,-9.331823,-3.569651,2.762186,1.5655861,11.2789545,14.5460005,12.034352,12.450204,4.063516,1.6242616,-4.0946736,-3.5145183,0.87162226,1.7591535,3.5350182,-0.27797925,-2.6978598,-2.705615,-2.8276265,0.8696286,1.993964,1.2280815,angry
-629.68945,70.6988,-25.918295,4.205398,-1.2999674,-1.3582784,-23.492105,-3.5062978,-9.170438,-19.434464,-2.4755607,1.0591369,-8.3504095,-8.88611,-7.100526,-4.5429626,-8.555863,-8.930456,-11.655886,-7.9663134,-2.3391495,3.653259,14.130765,15.245186,20.541647,19.037924,6.413452,3.4138784,-2.2131093,-5.830161,-1.4055246,3.8329122,1.775544,-1.5772548,-4.662881,-4.0086546,-3.8828437,-0.6842716,4.736403,0.8957483,neutral
-500.87686,45.309315,-36.45184,0.08447722,-4.489407,-4.610982,-23.212301,-0.36271635,-12.072183,-15.939071,-3.15913,-5.868025,-12.142909,-3.5430806,-12.189536,-5.094957,-4.308817,-6.624133,-5.33015,-0.59883857,0.95791894,3.6233165,11.547267,11.84365,13.453143,11.602478,4.1032696,3.4241467,-6.239454,-3.7925718,0.4298791,2.7475672,1.1550428,-2.208535,-4.577476,-6.2118607,-1.1595227,4.845146,2.451091,-1.3668164,happy
-498.50568,105.40205,-27.487188,9.17059,-4.980009,2.131064,-4.0325933,-6.5638404,-11.105621,-8.822683,-11.903705,-12.681427,4.5641804,-3.703969,-13.581665,-0.29482847,-3.2651515,-6.670249,-2.2199516,-3.241095,-5.8396792,-5.3295894,-1.4807369,-8.524882,-8.707136,-2.7198446,-4.3779683,-5.013806,-6.9054036,-3.6047432,-4.2995243,-8.089466,-4.1501384,-2.3377447,-4.7530246,-2.7151546,-0.490106,1.3161231,2.377336,-0.32090858,happy
